Age,Ht,TailLn,HairLn,BangLn,Reach,EarLobes,ClassName,ClassID
51.6,165.9,12.4,9.5,5.5,168.4,1,Bhuttan,+1
25.2,134.4,1.8,10.8,4.9,137.2,0,Bhuttan,+1
39.3,139.6,9.5,10.2,6.2,140.1,1,Bhuttan,+1
34.5,138.9,12.2,9.2,5.7,144.7,0,Assam,-1
33.4,141.5,19.3,10.3,5.7,143.1,0,Bhuttan,+1
56.2,140.2,6.8,10.7,5.2,143.6,1,Bhuttan,+1
31.4,126.8,5.5,13.8,4.2,128.9,0,Bhuttan,+1
49.8,153.2,1.5,8.8,7.3,154.5,0,Bhuttan,+1
53.2,132.9,8.8,9.2,4.9,135.3,0,Bhuttan,+1
56.2,158.8,10.8,10.6,5.9,158.9,1,Bhuttan,+1
45.3,120.6,12.7,10.7,4.7,127.5,1,Assam,-1
48.0,161.7,8.7,8.7,5.4,170.1,0,Assam,-1
53.4,146.5,9.4,6.6,4.9,154.3,0,Assam,-1
52.9,145.4,10.8,7.0,3.8,150.0,0,Assam,-1
40.4,157.0,14.0,6.9,4.7,163.1,0,Assam,-1
44.1,142.8,8.5,11.6,5.7,145.4,1,Bhuttan,+1
60.5,158.1,14.8,8.1,4.4,166.6,0,Assam,-1
29.5,139.1,6.8,9.2,6.5,143.0,1,Bhuttan,+1
55.4,141.6,10.7,10.4,4.2,150.9,0,Assam,-1
32.5,144.0,6.2,9.7,5.9,146.2,1,Bhuttan,+1
38.7,152.1,14.6,8.1,5.4,158.5,0,Assam,-1
31.8,148.1,9.6,4.7,7.2,151.7,0,Bhuttan,+1
46.7,138.3,8.5,7.2,5.1,138.0,1,Bhuttan,+1
47.9,149.0,9.3,7.6,4.0,153.8,0,Assam,-1
42.3,142.7,9.8,11.6,7.0,145.8,0,Bhuttan,+1
42.3,143.2,12.4,12.2,7.8,144.7,0,Bhuttan,+1
39.1,136.0,16.5,8.4,6.6,137.4,0,Bhuttan,+1
55.4,144.3,6.4,9.7,6.2,151.8,0,Assam,-1
29.0,147.9,8.6,9.1,4.5,153.1,0,Assam,-1
60.2,166.0,2.9,8.2,7.4,168.4,0,Bhuttan,+1
36.0,141.8,13.3,12.5,4.3,141.6,1,Bhuttan,+1
40.1,141.7,15.2,6.6,4.8,149.4,1,Assam,-1
40.8,137.9,15.1,6.9,5.6,137.1,0,Bhuttan,+1
34.1,141.3,12.5,12.2,4.9,144.8,1,Bhuttan,+1
53.0,152.0,16.4,9.9,5.7,153.7,1,Assam,-1
54.3,145.3,11.5,10.7,4.8,145.4,1,Bhuttan,+1
50.2,150.7,9.0,9.7,4.6,156.5,0,Assam,-1
66.0,157.1,9.4,7.9,6.7,162.5,0,Assam,-1
55.7,157.5,6.5,8.3,4.9,164.2,0,Assam,-1
24.2,160.3,3.7,9.6,3.1,164.3,0,Assam,-1
51.2,143.0,17.6,6.1,6.4,149.3,0,Assam,-1
73.7,176.7,4.6,7.9,5.1,185.9,0,Assam,-1
61.4,144.7,10.7,8.1,4.0,151.8,0,Assam,-1
60.6,154.4,-3.5,7.8,5.9,153.4,1,Bhuttan,+1
41.4,133.5,11.3,10.1,6.2,134.0,0,Bhuttan,+1
26.5,150.0,11.3,10.6,6.0,153.0,1,Bhuttan,+1
39.7,140.8,16.1,9.8,4.8,145.9,0,Assam,-1
52.5,146.6,13.1,12.9,4.3,149.7,1,Bhuttan,+1
35.3,145.0,11.9,11.1,7.3,151.3,0,Assam,-1
53.7,139.6,20.7,10.7,4.0,145.1,0,Assam,-1
53.1,152.0,11.6,7.1,5.6,153.1,1,Bhuttan,+1
48.1,150.5,8.0,5.2,6.2,152.6,1,Bhuttan,+1
44.9,148.7,7.5,11.4,5.1,151.4,1,Bhuttan,+1
42.5,168.6,11.1,9.0,6.4,173.3,0,Assam,-1
50.1,154.0,9.7,9.5,7.1,154.4,0,Bhuttan,+1
29.2,143.8,6.3,10.3,5.9,143.8,1,Bhuttan,+1
36.0,119.4,6.2,9.1,7.6,118.6,1,Bhuttan,+1
44.3,152.8,17.7,8.8,5.1,158.1,1,Assam,-1
38.4,138.7,4.5,8.8,4.3,138.4,1,Bhuttan,+1
33.2,144.3,11.2,6.9,4.0,152.2,0,Assam,-1
51.8,152.1,14.4,7.8,5.6,157.8,0,Assam,-1
47.9,158.5,8.3,9.1,6.4,160.3,1,Bhuttan,+1
63.7,147.0,11.2,5.7,6.3,151.7,0,Assam,-1
38.6,155.1,20.0,7.9,2.4,161.8,0,Assam,-1
57.7,141.7,15.0,10.8,6.0,141.5,1,Bhuttan,+1
42.1,139.1,8.8,6.8,6.9,141.4,1,Bhuttan,+1
31.9,152.1,5.4,11.7,7.3,151.8,1,Bhuttan,+1
56.4,150.9,9.7,7.4,5.7,156.1,0,Assam,-1
51.8,152.9,5.5,6.4,4.4,158.1,0,Assam,-1
35.0,136.2,3.4,13.4,6.4,138.9,0,Bhuttan,+1
68.4,148.5,13.7,7.8,4.6,153.1,0,Assam,-1
59.2,154.3,25.3,8.1,5.6,158.8,1,Assam,-1
26.5,138.5,8.7,13.9,4.4,140.4,1,Bhuttan,+1
36.2,138.5,6.0,8.4,4.8,141.5,0,Assam,-1
75.9,154.7,20.9,5.1,5.4,160.7,1,Assam,-1
54.7,153.0,8.5,10.1,6.7,158.2,0,Assam,-1
24.8,116.3,10.5,9.6,6.3,119.6,0,Bhuttan,+1
35.1,124.1,8.0,14.4,6.5,127.3,0,Bhuttan,+1
52.8,147.8,13.9,9.1,5.2,152.2,0,Assam,-1
51.8,154.1,3.0,6.4,7.3,156.0,0,Bhuttan,+1
37.1,123.2,12.4,8.3,6.8,128.4,1,Assam,-1
58.0,146.5,14.4,10.9,6.0,149.8,0,Assam,-1
50.3,147.4,12.8,9.1,6.4,150.8,1,Bhuttan,+1
46.1,140.2,16.9,8.7,4.9,143.1,1,Assam,-1
52.5,159.3,15.3,9.8,4.1,167.0,1,Assam,-1
68.0,145.4,15.5,9.7,6.6,152.0,0,Assam,-1
23.8,133.3,11.2,7.7,4.8,140.4,1,Assam,-1
29.4,129.5,11.2,8.8,4.7,137.1,1,Assam,-1
44.5,148.6,8.7,8.5,3.6,155.7,1,Assam,-1
39.7,129.7,5.6,9.2,5.4,133.7,0,Bhuttan,+1
43.8,142.3,10.2,11.2,6.0,148.4,1,Bhuttan,+1
49.1,137.8,11.0,9.0,5.1,135.9,1,Bhuttan,+1
47.7,134.0,10.9,7.7,5.0,141.4,1,Assam,-1
57.2,149.8,14.7,8.7,7.7,155.3,1,Assam,-1
62.8,156.0,5.3,7.2,2.1,165.2,1,Assam,-1
48.9,142.7,12.1,9.1,4.8,149.2,0,Assam,-1
64.5,155.7,11.5,6.7,5.4,161.6,0,Assam,-1
47.6,150.9,15.1,11.2,6.7,153.0,1,Bhuttan,+1
53.6,153.4,10.6,7.7,6.4,159.0,0,Assam,-1
31.6,136.8,7.1,7.6,5.8,140.4,0,Assam,-1
27.0,140.1,1.5,9.2,6.2,143.8,1,Bhuttan,+1
43.8,121.2,11.9,10.1,4.8,126.9,0,Assam,-1
29.4,135.8,9.9,9.4,8.2,139.9,1,Bhuttan,+1
44.7,146.7,9.7,8.2,5.3,147.2,1,Bhuttan,+1
68.5,160.2,8.6,11.6,4.1,163.6,1,Bhuttan,+1
33.6,141.3,17.8,6.9,4.3,144.4,1,Assam,-1
48.8,143.8,10.0,10.9,7.5,143.1,0,Bhuttan,+1
60.4,147.1,18.1,7.3,4.4,153.6,1,Assam,-1
28.2,143.8,7.7,7.2,5.4,145.9,1,Bhuttan,+1
46.1,150.3,5.7,9.2,8.2,154.0,0,Bhuttan,+1
57.5,130.7,1.0,9.7,5.9,132.3,0,Bhuttan,+1
35.5,146.5,15.6,11.4,5.2,146.2,0,Bhuttan,+1
36.7,144.6,0.6,10.1,6.8,145.4,0,Bhuttan,+1
41.5,132.5,9.4,13.4,6.2,138.8,0,Bhuttan,+1
46.9,152.8,9.9,5.7,5.8,160.1,0,Assam,-1
25.9,131.8,5.1,12.4,6.5,135.8,0,Bhuttan,+1
56.0,146.0,12.2,7.6,6.3,144.4,1,Bhuttan,+1
40.2,133.0,9.4,5.1,5.8,138.0,0,Assam,-1
37.8,143.6,13.5,8.7,7.2,147.1,1,Bhuttan,+1
35.2,152.3,8.5,11.4,5.5,154.3,1,Bhuttan,+1
52.5,142.3,10.7,10.5,6.9,145.8,0,Bhuttan,+1
59.2,156.0,7.6,7.6,4.9,157.2,1,Bhuttan,+1
43.1,153.3,3.4,11.2,5.3,154.0,1,Bhuttan,+1
33.4,151.4,16.1,10.9,5.2,152.2,0,Bhuttan,+1
33.1,130.0,12.7,8.8,4.7,135.5,0,Assam,-1
42.8,148.5,1.2,8.4,7.5,153.2,0,Bhuttan,+1
51.5,146.7,16.4,4.7,3.9,151.6,1,Assam,-1
35.0,151.2,9.9,6.1,4.9,153.5,1,Bhuttan,+1
60.2,155.3,9.0,9.8,6.1,153.6,1,Bhuttan,+1
63.6,143.9,16.8,8.5,3.5,150.9,1,Assam,-1
51.5,136.4,-0.6,12.3,7.2,136.5,0,Bhuttan,+1
27.6,124.1,11.7,6.4,4.9,129.0,0,Assam,-1
37.4,126.9,5.0,10.7,6.1,127.3,0,Bhuttan,+1
38.5,152.4,6.2,8.4,6.2,153.9,1,Bhuttan,+1
46.9,141.2,9.5,4.3,5.5,148.4,0,Assam,-1
31.4,143.8,9.9,11.4,4.9,149.9,0,Assam,-1
24.3,128.8,0.5,8.3,5.0,131.5,1,Bhuttan,+1
59.0,160.2,2.6,10.7,6.0,167.2,1,Bhuttan,+1
42.7,150.2,15.4,10.7,5.3,150.7,1,Bhuttan,+1
39.9,124.2,8.9,6.1,5.7,131.5,0,Assam,-1
31.0,125.4,7.5,11.5,6.5,128.6,0,Bhuttan,+1
44.6,142.0,21.5,11.2,5.1,141.7,1,Bhuttan,+1
46.5,146.7,11.7,8.0,4.5,152.7,0,Assam,-1
38.3,130.9,2.2,9.5,5.1,132.1,1,Bhuttan,+1
54.4,154.0,15.1,10.2,5.9,153.6,1,Bhuttan,+1
55.3,140.2,12.7,11.3,5.8,143.6,1,Bhuttan,+1
51.2,134.0,11.3,6.8,3.0,141.4,0,Assam,-1
54.7,167.9,15.5,8.4,4.6,172.7,1,Assam,-1
41.6,113.3,14.7,7.5,6.8,117.7,0,Assam,-1
39.9,140.7,7.8,10.7,3.5,144.2,0,Bhuttan,+1
44.8,159.2,13.9,7.8,3.3,166.5,1,Assam,-1
35.3,138.7,-1.8,13.1,4.9,144.1,1,Bhuttan,+1
46.3,152.7,23.1,12.4,6.2,151.3,0,Bhuttan,+1
56.6,150.9,10.5,9.0,4.5,156.4,0,Assam,-1
61.9,176.8,10.1,7.3,5.2,181.9,0,Assam,-1
41.8,131.4,6.0,8.9,5.5,132.1,0,Bhuttan,+1
41.6,132.4,6.2,7.8,7.8,138.3,0,Bhuttan,+1
31.3,146.1,4.6,9.6,5.7,143.4,1,Bhuttan,+1
35.2,122.6,13.3,6.4,6.3,132.1,0,Assam,-1
34.2,149.9,14.1,7.5,3.7,157.1,0,Assam,-1
45.1,133.4,13.7,4.3,6.0,140.2,1,Assam,-1
36.0,155.2,8.3,9.0,4.7,161.0,0,Assam,-1
55.4,142.8,11.7,9.8,4.1,149.9,0,Assam,-1
37.9,150.9,11.0,7.5,4.9,155.5,0,Assam,-1
53.2,150.0,10.5,9.4,5.7,157.1,0,Assam,-1
36.2,145.1,11.6,8.8,3.8,151.3,0,Assam,-1
33.7,124.3,6.4,10.2,5.7,125.6,1,Bhuttan,+1
37.1,147.2,2.4,8.9,6.1,147.2,1,Bhuttan,+1
53.4,141.2,13.3,11.4,6.9,141.8,0,Bhuttan,+1
28.4,142.5,15.2,11.9,4.8,144.8,1,Bhuttan,+1
51.3,157.7,11.4,10.0,4.7,164.3,0,Assam,-1
65.6,161.5,2.7,12.8,5.8,167.5,1,Bhuttan,+1
55.2,162.6,18.2,8.2,5.7,167.5,0,Assam,-1
40.9,124.4,11.9,10.0,6.0,130.2,1,Assam,-1
34.8,149.9,11.8,7.6,4.2,152.7,0,Assam,-1
52.4,163.0,5.2,7.0,3.9,166.9,0,Assam,-1
37.1,138.5,8.5,7.4,6.2,139.6,1,Bhuttan,+1
58.5,152.9,16.8,6.9,5.1,157.6,1,Assam,-1
57.6,167.5,12.0,4.9,5.4,173.3,0,Assam,-1
47.5,152.4,15.3,5.4,2.9,157.4,1,Assam,-1
37.2,143.6,12.9,6.8,6.7,146.1,1,Bhuttan,+1
52.0,152.9,6.0,9.3,4.1,157.4,0,Assam,-1
47.1,140.5,7.8,6.0,5.9,146.1,0,Assam,-1
37.2,139.2,9.5,9.5,4.8,146.3,0,Assam,-1
40.6,130.7,12.9,6.1,6.2,137.8,1,Assam,-1
61.6,139.5,13.1,5.8,5.2,143.7,0,Assam,-1
63.9,152.7,9.2,8.3,6.0,159.4,0,Assam,-1
54.8,130.8,12.4,6.8,4.3,139.3,0,Assam,-1
40.4,151.9,5.7,9.2,6.7,152.9,1,Bhuttan,+1
35.2,154.3,18.6,7.9,6.7,156.8,1,Bhuttan,+1
51.6,158.2,12.6,10.7,3.5,158.0,0,Bhuttan,+1
50.8,151.1,15.4,8.2,4.9,148.0,1,Bhuttan,+1
45.0,128.9,6.3,9.2,7.0,134.1,0,Bhuttan,+1
43.6,142.2,9.6,13.3,6.3,144.9,1,Bhuttan,+1
51.0,161.7,10.3,11.3,5.9,160.2,1,Bhuttan,+1
34.3,160.6,11.7,7.1,5.0,163.9,0,Assam,-1
44.9,149.1,15.4,6.5,4.4,157.3,1,Assam,-1
55.4,139.6,19.8,8.2,5.0,142.4,1,Assam,-1
58.4,148.5,6.6,7.9,3.8,155.3,0,Assam,-1
41.3,137.1,13.4,10.3,6.8,136.5,0,Bhuttan,+1
52.3,157.0,9.9,6.7,5.5,161.9,0,Assam,-1
63.8,145.3,9.5,12.4,6.0,152.9,0,Assam,-1
41.1,145.3,14.1,5.9,4.8,154.2,0,Assam,-1
21.9,146.9,11.2,6.8,2.6,153.2,1,Assam,-1
38.8,160.5,4.5,14.7,6.0,161.4,1,Bhuttan,+1
43.4,149.5,3.2,11.2,5.1,150.5,1,Bhuttan,+1
50.8,150.8,14.0,7.7,6.0,156.1,0,Assam,-1
35.9,133.6,9.2,10.3,6.2,135.0,0,Bhuttan,+1
59.3,155.3,8.0,8.0,5.4,158.8,0,Assam,-1
42.2,129.5,7.0,10.7,4.4,132.0,0,Bhuttan,+1
54.4,146.3,1.4,4.7,6.4,151.6,0,Assam,-1
53.6,146.2,6.1,13.5,6.3,148.7,1,Bhuttan,+1
44.4,133.9,10.1,7.7,5.5,140.0,0,Assam,-1
42.0,146.8,13.3,8.6,6.2,153.4,0,Assam,-1
42.6,158.3,7.4,10.6,5.0,158.8,1,Bhuttan,+1
22.9,132.9,10.8,7.2,4.9,137.2,1,Assam,-1
46.9,142.4,5.5,7.0,5.6,142.7,1,Bhuttan,+1
30.8,125.8,6.9,11.8,7.2,123.1,0,Bhuttan,+1
58.6,149.7,18.1,6.4,4.5,156.4,0,Assam,-1
36.6,135.1,7.2,10.5,7.0,139.8,1,Assam,-1
36.1,146.4,8.8,9.6,5.6,148.9,1,Bhuttan,+1
43.5,147.8,12.4,6.7,5.2,157.3,0,Assam,-1
43.5,118.6,9.0,5.6,6.9,119.6,1,Bhuttan,+1
37.9,159.4,10.1,12.9,4.0,163.9,1,Bhuttan,+1
49.3,133.4,10.8,6.9,3.8,140.8,1,Assam,-1
29.8,144.1,9.0,5.8,5.6,150.7,0,Assam,-1
20.1,127.7,11.4,12.3,4.9,131.7,0,Bhuttan,+1
49.4,149.9,14.1,8.5,5.4,156.2,0,Assam,-1
62.0,140.0,11.4,7.5,4.9,143.7,0,Assam,-1
43.3,145.8,18.2,10.1,6.0,144.3,0,Bhuttan,+1
45.0,139.7,6.8,10.9,6.4,142.2,1,Bhuttan,+1
51.8,146.0,5.9,9.9,5.7,151.0,0,Assam,-1
21.4,134.9,5.3,11.4,5.5,136.5,1,Bhuttan,+1
59.5,145.7,9.9,8.5,2.6,151.6,1,Assam,-1
35.1,143.6,15.2,8.1,6.0,150.4,0,Bhuttan,+1
49.2,160.4,5.0,8.4,5.6,165.5,0,Assam,-1
40.3,155.1,15.2,5.6,4.9,162.5,0,Assam,-1
45.4,147.9,14.7,7.0,6.1,153.1,1,Bhuttan,+1
33.9,143.0,10.2,10.3,6.8,141.8,1,Bhuttan,+1
40.4,138.1,8.9,8.4,5.8,146.5,0,Assam,-1
49.4,149.7,7.9,6.4,6.2,152.2,1,Bhuttan,+1
29.4,137.5,6.0,9.6,7.0,141.3,0,Bhuttan,+1
34.1,138.9,17.2,10.7,6.4,141.1,0,Bhuttan,+1
41.2,120.1,8.1,11.4,6.8,122.1,0,Bhuttan,+1
43.5,150.5,11.1,7.0,5.2,156.9,0,Assam,-1
66.1,143.3,8.1,8.4,5.4,150.6,0,Assam,-1
16.4,143.8,4.5,10.5,6.5,147.1,1,Bhuttan,+1
39.4,141.4,17.2,8.8,6.6,146.2,0,Assam,-1
49.3,148.2,6.3,7.5,3.4,154.5,1,Assam,-1
69.9,148.1,11.3,10.1,4.9,154.4,0,Assam,-1
34.6,139.8,21.1,10.5,7.3,140.8,0,Bhuttan,+1
29.8,137.3,15.8,6.2,3.8,142.9,1,Assam,-1
39.4,130.7,12.1,8.8,4.2,136.4,0,Assam,-1
70.6,161.8,19.2,8.1,7.4,166.1,1,Bhuttan,+1
59.3,150.2,8.3,7.9,4.0,153.8,0,Assam,-1
46.0,166.0,7.2,5.3,6.2,173.8,0,Assam,-1
28.3,143.3,16.0,9.6,4.4,149.6,0,Assam,-1
57.0,131.5,8.0,9.0,5.7,134.6,0,Bhuttan,+1
53.2,149.7,7.6,7.0,4.8,154.5,0,Assam,-1
60.2,152.2,7.9,8.7,5.2,157.3,0,Assam,-1
47.3,135.5,19.5,7.9,4.5,138.9,1,Assam,-1
58.8,140.9,12.9,7.7,5.1,145.6,0,Assam,-1
63.0,155.9,15.5,7.6,4.6,159.2,0,Assam,-1
43.8,146.7,5.8,11.6,6.0,149.1,1,Bhuttan,+1
40.1,153.8,11.7,10.5,5.5,152.4,1,Bhuttan,+1
43.8,153.2,15.2,10.6,6.5,156.1,1,Bhuttan,+1
31.0,133.5,3.3,7.6,5.4,131.8,0,Bhuttan,+1
16.1,122.6,12.7,9.2,5.1,128.9,1,Assam,-1
35.0,137.4,15.7,12.6,5.8,139.1,1,Bhuttan,+1
55.2,149.1,14.0,10.0,6.5,147.4,1,Bhuttan,+1
21.5,131.9,11.1,7.2,5.4,136.9,1,Assam,-1
60.1,169.9,5.7,9.2,5.5,174.3,0,Assam,-1
29.9,127.6,12.5,8.6,2.8,134.0,0,Assam,-1
53.4,146.9,11.6,11.0,7.8,152.4,1,Bhuttan,+1
39.7,133.5,12.0,7.8,4.5,141.2,0,Assam,-1
38.4,147.2,5.7,6.1,4.3,153.8,0,Assam,-1
27.8,137.3,15.8,6.2,4.9,143.9,1,Assam,-1
36.8,148.5,8.3,10.4,5.9,148.5,1,Bhuttan,+1
38.2,128.8,16.5,6.3,4.0,135.5,1,Assam,-1
38.0,148.2,7.3,11.0,4.6,149.1,1,Bhuttan,+1
48.1,130.2,12.7,9.0,6.4,138.3,0,Assam,-1
43.6,137.1,8.3,7.4,6.5,139.7,0,Bhuttan,+1
32.6,139.5,14.2,6.6,6.5,141.2,1,Bhuttan,+1
47.5,142.9,24.5,6.8,5.7,147.3,0,Bhuttan,+1
39.1,157.1,9.8,8.9,4.2,155.2,1,Bhuttan,+1
43.1,133.7,9.9,9.7,6.0,137.4,0,Assam,-1
46.4,144.1,15.3,8.3,7.2,146.2,0,Bhuttan,+1
49.6,124.8,9.4,9.2,6.5,130.8,1,Assam,-1
52.1,148.1,16.9,9.8,3.9,156.3,1,Assam,-1
44.6,149.9,11.4,8.0,5.3,157.5,0,Assam,-1
70.8,141.1,9.3,7.3,4.0,142.8,0,Assam,-1
28.0,136.2,7.8,11.6,4.8,138.3,1,Bhuttan,+1
45.4,138.7,12.6,9.8,6.2,142.3,1,Bhuttan,+1
45.0,144.8,10.7,8.6,4.7,150.4,0,Assam,-1
54.7,153.2,0.7,6.3,3.2,158.2,0,Assam,-1
41.6,159.0,7.9,8.4,4.7,164.4,0,Assam,-1
39.6,138.9,17.6,10.9,6.8,143.2,0,Bhuttan,+1
53.2,151.9,2.9,10.4,4.2,154.2,1,Bhuttan,+1
46.6,159.7,15.4,9.2,5.6,166.8,0,Assam,-1
69.9,140.8,13.2,6.2,6.2,148.0,0,Assam,-1
46.0,113.4,8.6,9.4,5.2,119.6,1,Assam,-1
72.8,155.9,12.8,4.2,5.5,161.7,0,Assam,-1
53.2,160.8,5.8,8.0,6.1,170.6,0,Assam,-1
49.9,155.6,17.1,7.9,6.7,158.3,0,Bhuttan,+1
52.3,132.4,11.7,7.9,4.3,140.1,1,Assam,-1
31.0,131.1,5.7,8.7,6.3,131.0,0,Bhuttan,+1
45.0,134.6,14.5,8.9,3.9,138.4,1,Assam,-1
46.0,169.5,8.5,8.9,5.3,177.8,0,Assam,-1
33.4,130.5,14.3,7.1,4.2,137.6,0,Assam,-1
37.2,129.4,0.7,11.3,7.6,131.9,1,Bhuttan,+1
46.7,132.6,10.3,7.3,5.8,138.6,0,Assam,-1
48.8,144.0,15.4,10.3,5.5,143.0,0,Bhuttan,+1
55.1,148.2,13.3,6.4,5.2,152.2,0,Assam,-1
54.3,148.2,10.2,7.1,5.4,153.6,0,Assam,-1
27.3,134.1,3.2,9.7,6.5,136.8,0,Bhuttan,+1
55.2,155.8,-1.4,9.5,5.8,159.4,1,Bhuttan,+1
37.3,140.0,10.3,10.4,4.8,148.5,0,Assam,-1
46.5,154.2,9.1,10.6,5.9,154.5,1,Bhuttan,+1
48.8,149.5,11.3,7.9,4.2,155.4,0,Assam,-1
52.7,146.6,11.2,7.8,4.9,151.4,1,Bhuttan,+1
33.3,179.4,3.3,8.7,4.4,184.4,0,Assam,-1
49.6,157.0,13.5,10.4,5.9,158.2,1,Bhuttan,+1
50.5,140.7,20.2,4.6,7.5,146.2,1,Assam,-1
54.7,164.9,16.2,5.7,5.2,171.1,1,Assam,-1
38.0,134.9,7.5,11.7,7.1,141.5,1,Bhuttan,+1
52.4,157.6,6.4,9.6,5.6,157.5,1,Bhuttan,+1
61.5,130.4,11.2,6.7,4.4,137.9,1,Assam,-1
35.2,137.2,9.0,3.6,6.8,142.8,1,Bhuttan,+1
34.0,140.6,7.3,9.4,6.7,138.9,0,Bhuttan,+1
56.8,153.1,6.7,3.8,5.7,159.1,0,Assam,-1
26.9,151.5,12.2,6.6,5.4,158.2,0,Assam,-1
38.0,142.7,6.6,9.3,5.8,143.1,1,Bhuttan,+1
36.9,130.7,5.2,9.7,5.8,134.5,1,Bhuttan,+1
49.1,152.5,20.4,7.5,5.0,161.0,0,Assam,-1
46.4,149.0,6.5,8.1,6.7,152.8,1,Bhuttan,+1
39.2,146.6,5.2,9.7,5.8,149.7,1,Bhuttan,+1
35.7,154.0,12.6,6.2,5.3,160.9,0,Assam,-1
59.3,150.7,11.9,7.1,5.1,157.3,0,Assam,-1
43.4,141.9,1.9,8.9,5.1,145.4,1,Bhuttan,+1
32.4,123.4,3.1,9.1,7.4,121.8,0,Bhuttan,+1
30.3,137.4,15.1,13.2,5.5,139.7,0,Bhuttan,+1
32.4,137.1,8.3,5.6,5.1,142.6,1,Assam,-1
57.0,153.3,19.5,14.0,6.3,156.0,0,Bhuttan,+1
52.9,162.9,14.4,6.2,4.2,171.1,0,Assam,-1
31.9,129.3,12.9,6.0,5.4,135.7,1,Assam,-1
32.4,139.3,14.4,9.8,5.8,146.2,0,Assam,-1
51.1,151.4,3.5,9.3,4.6,156.5,0,Assam,-1
47.9,144.9,11.3,11.3,5.3,152.5,0,Assam,-1
34.0,142.1,19.1,10.4,3.3,147.3,1,Bhuttan,+1
34.7,137.9,15.2,9.9,4.8,142.7,0,Bhuttan,+1
34.3,129.1,5.7,6.2,5.6,131.9,1,Bhuttan,+1
33.6,154.1,6.4,6.8,4.7,160.2,0,Assam,-1
58.8,153.4,8.4,7.5,4.5,159.3,0,Assam,-1
48.6,129.7,13.0,7.8,3.5,134.8,1,Assam,-1
57.7,152.3,10.2,8.7,3.9,155.5,0,Assam,-1
49.9,149.4,5.4,8.7,7.4,153.3,0,Bhuttan,+1
42.5,139.3,12.0,7.8,4.6,145.3,0,Assam,-1
57.9,141.2,3.2,9.9,7.2,144.0,1,Bhuttan,+1
46.7,144.1,14.6,11.6,4.5,148.7,0,Assam,-1
59.1,144.1,6.1,11.2,6.4,147.2,1,Bhuttan,+1
42.0,153.5,11.6,7.2,5.5,163.9,0,Assam,-1
43.9,150.9,20.0,12.2,5.9,151.1,0,Bhuttan,+1
64.7,147.3,16.5,7.9,4.1,155.0,1,Assam,-1
37.2,130.8,8.4,7.1,4.2,135.7,1,Assam,-1
53.7,149.5,15.5,13.2,5.8,152.5,1,Bhuttan,+1
59.7,159.0,15.1,9.0,6.6,163.1,1,Bhuttan,+1
61.5,135.8,13.4,8.2,5.6,140.9,0,Assam,-1
40.3,136.6,10.6,10.1,5.5,141.8,1,Bhuttan,+1
43.9,150.9,3.4,13.3,6.7,155.0,1,Bhuttan,+1
45.4,155.5,12.3,9.3,7.0,155.1,0,Bhuttan,+1
47.4,129.6,14.1,7.4,6.8,138.1,0,Assam,-1
45.7,158.2,12.2,7.5,5.5,164.7,0,Assam,-1
44.0,145.5,8.9,9.7,5.4,150.7,1,Bhuttan,+1
49.6,143.6,18.4,10.0,5.6,147.9,1,Assam,-1
61.2,150.4,15.4,6.8,6.4,156.7,0,Assam,-1
31.1,139.5,10.0,6.5,5.8,146.4,0,Assam,-1
35.2,127.0,3.6,9.4,6.6,128.6,0,Bhuttan,+1
37.2,149.5,7.3,10.5,6.9,149.6,1,Bhuttan,+1
63.1,155.0,13.2,8.8,3.9,161.9,0,Assam,-1
47.6,134.3,11.2,6.0,3.0,143.7,1,Assam,-1
46.2,150.2,7.1,7.5,5.8,150.8,1,Bhuttan,+1
41.4,134.7,6.6,8.5,5.2,133.4,1,Bhuttan,+1
35.0,143.9,9.6,10.3,7.0,147.5,0,Bhuttan,+1
48.3,150.0,15.2,5.6,5.1,156.5,1,Assam,-1
35.2,138.5,7.3,11.6,7.4,140.9,0,Bhuttan,+1
36.4,143.4,8.2,9.9,5.4,145.7,1,Bhuttan,+1
26.7,160.8,3.3,9.7,4.6,160.9,1,Bhuttan,+1
45.5,145.0,4.5,10.2,4.9,150.8,0,Assam,-1
47.4,131.6,4.6,14.1,6.2,133.1,0,Bhuttan,+1
45.7,140.4,17.2,11.6,4.8,146.5,1,Assam,-1
39.7,147.8,10.6,7.5,5.6,156.1,0,Assam,-1
29.2,150.3,18.3,10.7,5.0,149.7,0,Bhuttan,+1
47.6,160.8,6.5,7.0,5.5,168.4,0,Assam,-1
38.5,132.1,5.0,9.7,7.5,131.5,0,Bhuttan,+1
45.6,154.7,15.6,8.7,6.4,157.5,1,Bhuttan,+1
49.5,166.8,2.2,12.1,5.9,169.0,1,Bhuttan,+1
47.8,131.4,5.2,6.6,4.3,133.9,0,Bhuttan,+1
27.4,149.6,12.7,8.9,6.3,152.1,1,Bhuttan,+1
52.8,144.1,10.6,8.8,7.3,142.7,0,Bhuttan,+1
71.0,142.4,17.2,6.1,5.1,146.2,0,Assam,-1
40.7,142.2,7.2,9.3,4.8,142.2,1,Bhuttan,+1
53.1,134.8,11.8,9.5,4.3,138.5,1,Assam,-1
59.8,119.1,9.6,8.5,3.1,125.2,1,Assam,-1
36.8,147.1,15.7,14.4,4.5,152.7,1,Bhuttan,+1
